id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,currency,price_period,title,description,property_type,operation_type,details,additionals,services,l4,l5,l6
469,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4302559,-34.609182,Argentina,Capital Federal,Almagro,3.0,2.0,1.0,70.0,70.0,,USD,,"Río De Janeiro 500 - Departamento en Venta en Almagro, CABA de 70 m2 con 2 dormitorios, 1 baño, a .","Descripción básica:<br>- Departamento 3 ambientes + dependencia con balcón corrido al frente en el barrio de Almagro.<br>-La propiedad se encuentra emplazada sobre la calle Rio de Janeiro al 500.<br><br>Superficies:<br>- Cubierta: 65 m2.<br>- Semi descubierta: 5 m2.<br>- Total: 70 m2.<br><br>Distribución de ambientes:<br><br>- Amplia cocina a gas con muebles de guardado, contiguo accedemos al sector de lavadero con conexión para colocar lavarropas y bacha de lavado, y ventana que brinda mucha luminosidad al interior.<br>- Amplio living comedor con piso de parquet y salida al balcón corrido.<br>- Cuarto de servicio.<br>- Toillete<br>- Habitación con placard, pisos de parquet ventanal con salida al balcón y un aire acondicionado.<br>- Segunda habitación y ventanal.<br>- Baño completo con bañadera y ventana para ventilación.<br>- Estufa.<br><br>Descripción del edificio:<br>- Cámaras de seguridad<br>- 6 pisos<br>-3 unidades funcionales por piso<br>- Encargado en el edificio<br>- Un ascensor.<br><br>Gastos:<br>- Expensas: $15.000.<br><br>Entrega:<br>- Entrega inmediata.<br>- La documentación de la propiedad está en condiciones para la compraventa.<br>- La propiedad se encuentra deshabitada.<br><br>Otros aspectos a destacar de la propiedad:<br>- Ventilada y muy luminosa en todos los ambientes.<br>- Excelente ubicación en el barrio de Almagro.<br><br>Accesibilidad:<br><br><br>Colectivos: 15, 36, 65, 104, 105, 119, 146<br><br><br>Descripción del barrio:<br>- La propiedad se encuentra en el barrio de Almagro, que pertenece a la comuna 5 de la ciudad de Buenos Aires, a metros de la Avenida Diaz Velez, a dos cuadras del Parque Centenario, a 3 cuadras del Hospital Italiano y a 5 de la Avenida Rivadavia.<br>- Gran cantidad de comercios en general, colegios, hospitales y espacios verdes.<br><br>------<br>• “No accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.”<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones vinculadas a la presente publicación serán realizadas exclusivamente por la firma:<br>LAMAC ****** PREMIUM S.A.U. (C.U.I.T. N° 33-71728445-9).<br>Corredora responsable: Carina Soledad Becchio - Matrícula: CUCICBA 5424.",Departamento,Venta,"Superficie 70m2, Ambientes 3, Baños 1, Dormitorios 2, Toilette 1, Sup. Cubierta 65m2, Cantidad de pisos 6, Departamentos por piso 3, Orientación E",,"Gas, Luz",,,
470,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4078132,-34.582836,Argentina,Capital Federal,Recoleta,1.0,1.0,1.0,24.0,24.0,,USD,,"Cabello 3300 * - 4to. Piso - Depto. 1 Amb. - Sup. Total 24 M². Precio M² U$d 2790 - Departamento en Venta en Recoleta, CABA de 24 m2 con 1 dormitorio, 1 baño, a .","1 ambiente al contrafrente. Sol. Muy luminoso. A 1 cuadra de av Las Heras. Baño con ducha. Kitchinet. Puerta blindada pentágono. Aire acondicionado. Heladera bajo mesada. Excelente ubicación<br>------------------------------------------------------------------------<br><br>ESPECIFICACIONES TÉCNICAS<br><br>Cielorrasos : de enlucido de yeso pintadas al látex.<br>Paredes: de enlucido de yeso pintadas al látex.<br>Carpinterías de madera ( puertas, zócalos y cortinas de enrrollar ) terminación al esmalte sintético semimate.<br>Terminadas al lustre.<br>Puerta de seguridad pentágono o similar.<br>Carpinterías metálicas ( perfileria de hierro o chapa de hierro ): al esmalte sintético semimate. <br>Pisos: En ambientes sociales y dormitorios : Piso Flotante. En zona servicios : mosaico granítico.<br><br>------------------------------------------------------------------------<br><br>SERVICIOS INDIVIDUALES<br><br>Calefón <br>Calefacción por estufas de tiro balanceado <br>Aire Acondicionados<br><br>------------------------------------------------------------------------<br><br>SERVICIOS CENTRALIZADOS<br><br>Sin servicios centralizados.<br><br>------------------------------------------------------------------------<br><br>OTROS<br><br>Antigüedad de edificio. 25 años.<br><br>------------------------------------------------------------------------<br><br>AMENITIES<br><br>------------------------------------------------------------------------<br><br>Sin Encargado<br><br>------------------------------------------------------------------------<br><br>BARRIO<br><br>Palermo, Ciudad de Buenos Aires<br>Cercanía a Av. Santa Fé y Av. del Libertador.<br><br>Parque Las Heras<br><br>Jardín Botánico<br>Ecoparque<br>Plaza Italia<br>La Rural<br><br>------------------------------------------------------------------------<br><br>MEDIOS DE TRANSPORTE<br><br>Acceso a varias líneas de colectivos y metrobús.<br>Estación Plaza Italia, Línea D<br><br>------------------------------------------------------------------------<br><br><br>------------------------------------------<br><br>AVISO LEGAL<br><br>Las descripciones arquitectónicas y funcionales, valores de expensas, impuestos y servicios, fotos y medidas de este inmueble son aproximados. Los datos fueron proporcionados por el propietario a la inmobiliaria que publica el anuncio y pueden no estar actualizados a la hora de la visualización de este aviso por lo cual pueden arrojar inexactitudes y discordancias con las que surgen de los las facturas, títulos y planos legales del inmueble. El interesado deberá realizar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo por sí o sus profesionales las copias necesarias de la documentación que corresponda.<br><br>------------------------------------------",Departamento,Venta,"Superficie 24m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 24m2, Antigüedad25 años",Aire Acondicionado,"Gas, Luz",,,
471,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4793626,-34.5576404,Argentina,Capital Federal,Saavedra,1.0,1.0,1.0,40.0,40.0,,USD,,"Washington 3414, 3a - Departamento en Venta en Saavedra, CABA de 40 m2 con 1 dormitorio, 1 baño, a .","Venta departamento mono ambiente divisible, Tercer piso, al frente. Amplio y luminoso living comedor con potencial para distribuir el dormitorio separado del espacio unico. Balcón corrido de 4,70 x 1,40. Calefaccion por piso termico, baño con sensor de luz, cocina y horno a gas, aire acondicionado marca ""BGH"" silent. Placard empotrado con interiores completos<br><br>Edificio con terraza y parrilla. Laundry con 2 lavarropas<br>Ubicado en Washington entre Manuela Pedraza y Nuñez, a 100 mts de Av. Balbin <br>Acceso para personas con movilidad reducida<br><br>Mat 7977 (CUCICBA)",Departamento,Venta,"Superficie 40m2, Ambientes 1, Baños 1, Dormitorios 1, Sup. Cubierta 35m2, Antigüedad6 años","Calefacción, Aire Acondicionado, SUM, Laundry, Alarma, Aceptan Mascotas, Balcón, Terraza","Gas, Luz",,,
472,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.39318,-34.599143,Argentina,Capital Federal,Recoleta,7.0,4.0,2.0,261.0,261.0,,USD,,"Avenida Callao Al 800 - Departamento en Venta en Recoleta, CABA de 261 m2 con 4 dormitorios, 2 baños, a .","Departamento de estilo francés en edificio histórico.<br><br><br>Construido en el año 1926 (ex clásica y moderna), por el arquitecto Pedro Vinent.<br><br><br>• Apto para usos profesionales y comerciales<br>• Ascensor principal y ascensor de servicio con entrada por cocina<br>• Calefacción por radiadores por caldera individual<br>• Dos baños completos y un toilette<br>• 4 amplios dormitorios<br>• El departamento incluye un monoambiente de servicio en el ultimo piso.<br>• Expensas período Agosto 2021: $23.000<br><br><br>Según art. 1° de la Ley 5115 C.A.B.A. el inmueble ofrecido se clasifica como accesible.<br><br><br><br><br>Información importante: <br>Los planos, medidas, fotos y valores de expensas, impuestos y/o servicios informados en este anuncio son aproximados. Los mismos han sido provistos por el propietario y pueden quedar desactualizados por el transcurso del tiempo.<br>.<br>Artículo 4° Ley 2340- Ente responsable. La matrícula de los corredores inmobiliarios estará a cargo del ente público no estatal, con independencia funcional de los poderes del Estado que se crea por esta ley.<br>Ley 5115 - publicación de accesibilidad a los inmuebles.<br>Artículo 1º.- Los avisos publicados por corredores inmobiliarios por cualquier medio gráfico o informático, que promuevan operaciones inmobiliarias, deberán contener información acerca de las condiciones de accesibilidad para las personas con discapacidades físicas.<br>Artículo 2º.- Los avisos mencionados en el art. 1° incluirán un indicador gráfico de accesibilidad y/o la palabra ""accesible"".<br>Art. 10 de Ley 2340 ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4,15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes"".-",Departamento,Venta,"Superficie 261m2, Ambientes 7, Baños 2, Dormitorios 4, Toilette 1, Sup. Cubierta 261m2, Antigüedad90 años",,,,,
473,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4567029,-34.6184353,Argentina,Capital Federal,Caballito,3.0,2.0,1.0,66.0,66.0,,USD,,"Mendez De Andes Al 1600 - PH en Venta en Caballito, CABA de 66 m2 con 2 dormitorios, 1 baño, a .","**OPORTUNIDAD**<br><br><br>-PH tipo DUPLEX 3 AMBIENTES<br><br><br>PRIMER PISO<br>-GRAN LIVING COMEDOR<br>-COCINA INTEGRADA<br>-TOILETTE&nbsp;<br>-PATIO<br><br><br>SEGUNDO PISO<br>-DOS DORMITORIOS, UNO CON BALCÓN<br>-BAÑO COMPLETO<br><br><br>-EXPENSAS $4.000<br>-CANTIDAD DE UF: 8",PH,Venta,"Superficie 66m2, Ambientes 3, Baños 1, Dormitorios 2, Toilette 1, Sup. Cubierta 57m2, Antigüedad8 años, Cantidad de pisos 2","Aire Acondicionado, Patio, Aceptan Mascotas, Balcón","Gas, Luz",,,
474,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4955857,-34.6145453,Argentina,Capital Federal,Villa del Parque,5.0,4.0,2.0,215.0,215.0,,USD,,"Joaquin V Gonzalez 2100 - PH en Venta en Villa del Parque, CABA de 215 m2 con 4 dormitorios, 2 baños, a .","Venta de hermoso PH de 5 ambientes muy amplios con excelente distribución. Súper<br>luminoso. Entrada totalmente independiente. 4 dormitorios luminosos Amplia<br>cocina comedor diario con anafe y horno. Dormitorio principal en suite. 2 patios<br>en planta baja, lavadero. Increíble terraza en desnivel de 100 M2, con hermoso<br>quincho y parrilla. La propiedad se encuentra en excelente estado, lista para<br>entrar a vivir. Ubicado a pocas cuadras del cruce entre Av. Álvarez Jonte y<br>Avenida Segurola. ""Cada oficina es de Propiedad y Operación independiente"".<br>Todas las operaciones de intermediación inmobiliaria son realizadas a través de<br>la corredora matriculada Laura Faerman CUCICBA 7436 Tomo 1 Folio 277.",PH,Venta,"Superficie 215m2, Ambientes 5, Baños 2, Dormitorios 4, Sup. Cubierta 130m2, Antigüedad30 años",Terraza,"Gas, Luz",,,
475,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4054987,-34.5945983,Argentina,Capital Federal,Recoleta,4.0,3.0,1.0,87.08,87.08,,USD,,"Charcas 2700 - Departamento en Venta en Recoleta, CABA de 87.08 m2 con 3 dormitorios, 1 baño, a .","Descripción básica: <br>- Departamento 4 ambientes refaccionado con doble circulación.<br>- Impecable estado.<br><br><br>Superficies:<br>- Cubierta: 83,41.<br>- Semi Cubierta: 3,67.<br>- Total: 87,08.<br><br>Distribución de ambientes: <br><br>- Departamento 4 ambientes con doble circulación.<br>- Dentro de la propiedad accedemos al amplio living comedor con salida al balcón corrido con vista al frente.<br>- Cocina autónoma completa.<br>- Lavadero independiente con vista interna.<br>- Toilette.<br>- Baño completo refaccionado.<br>- 3 habitaciones con aire acondicionado frío/calor con placar empotrado.<br>- 2 habitaciones con vista al frente, 1 habitación con vista interna.<br>- El departamento esta refaccionado y tiene todas las conexiones de electricidad, gas y agua hechas a nuevo.<br>- Se encuentra en excelente estado.<br><br>Descripción del edificio: <br>- 30 años de antigüedad. <br>- Edificio de 10 pisos. <br>- 3 unidades por piso. <br><br>Gastos: <br>- Expensas: $ 19.300.<br> <br>Entrega:<br>- Entrega AD referéndum de compra.<br>- La documentación de la propiedad está en condiciones para la compraventa. <br><br>Otros aspectos a destacar de la propiedad:<br>-La propiedad se encuentra en excelente estado ya que fue refaccionada, por lo tanto, esta en excelentes condiciones para habitar.<br><br>Accesibilidad:<br>- Colectivos: 12, 29, 39, 41, 57, 61, 62, 64, 68, 75, 99, 101, 106, 109, 111, 118, 132, 140, 152, 188, 194.<br>- Subtes: <br>. AGÜERO (Línea D). <br>. CÓRDOBA (Línea H). <br>. PUEYRREDON (Línea D). .<br>. SANTA FE (Línea H).<br><br>Descripción del barrio:<br>- La propiedad se encuentra en el barrio de Recoleta, que pertenece a la comuna 2 de la ciudad de Buenos Aires, muy cercana a las avenidas Córdoba, Niceto Vega, Pueyrredón, Callao.<br><br><br>------<br>• Si no tienen accesibilidad: “No accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.”<br><br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones vinculadas a la presente publicación serán realizadas exclusivamente por la firma: <br>LAMAC ****** PREMIUM S.A.U. (C.U.I.T. N° 33-71728445-9).<br>Corredora responsable: Carina Soledad Becchio - Matrícula: CUCICBA 5424.",Departamento,Venta,"Superficie 87.08m2, Ambientes 4, Baños 1, Dormitorios 3, Toilette 1, Sup. Cubierta 83.41m2, Antigüedad32 años, Cantidad de pisos 10, Departamentos por piso 3",,"Gas, Luz",,,
476,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4411006767,-34.5739122956,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,72.0,72.0,,USD,,"Matienzo Al 2500, Entre Ciudad De La Paz Y Zapata - Departamento en Venta en Palermo, CABA de 72 m2 con 2 dormitorios, 1 baño, a .","OPORTUNIDAD AL CONTADO! A MTS DE LAS AV. CABILDO Y CRAMER, EXCELENTE ZONA COMERCIAL<br>Excelente ubicación a 1 1/2 cuadra de Av. Cabildo, 2 1/2 de Av. Cramer, a pasos de la estación de tren Colegiales y bocas de subte. Situado en la tranquilidad del barrio de Palermo, en el límite con Colegiales, pero a pasos de avenidas con gran vida comercial. Pensado para familias que buscan invertir en una vivienda para vivir. Con el placer de poder situarse en un punto de fácil acceso, tener la comodidad de contar con todo cerca, pero lejos del ruido de la ciudad.<br><br>ESTA UNIDAD ACEPTA BITCOINS. <br><br>61,00 m2 cubiertos, 72,00 m2 totales. Muy luminoso. Amplio living comedor con salida a balcón corrido. Cocina americana con anafe de 4 hornallas y horno eléctricos, muebles completos y, conexión eléctrica y espacio para microondas u horno eléctrico. Hall de distribución con placard. Dos dormitorios al frente con salida a balcón. Baño completo con bañera con mampara de vidrio. Tiene lugar para lavarropas de carga frontal debajo del termotanque. Cochera incluida. Apto profesional. A las medidas del departamento, se le suma un % de Amenities. (Fotos y recorrido 360º corresponden a una unidad idéntica en otro piso).<br>AMENITIES: Terraza con Parrilla y Laundry - Bicicleteros.<br>Posesión estimada: Inmediata<br><br>IMPORTANTE: ESTOS PRECIOS ESTAN A SUJETOS A APROBACION DEL PROPIETARIO<br> <br> <br><br>TASAMOS TU PROPIEDAD EN EL DIA<br>Contamos con profesionales especialmente entrenados para tasar el valor real de los inmuebles y establecer los criterios adecuados para la cotización del mismo, respetando el patrimonio del cliente que nos confía su propiedad. <br>MATRICULA CUCICBA 3512",Departamento,Venta,"Superficie 72m2, Ambientes 3, Baños 1, Cocheras 1, Dormitorios 2, Sup. Cubierta 61m2, Cantidad de pisos 10","SUM, Laundry, Balcón, Terraza",Luz,,,
477,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4567596,-34.6005616,Argentina,Capital Federal,Villa Crespo,3.0,2.0,1.0,80.0,80.0,,USD,,"Nicolas Repetto 2166 - PH en Venta en Villa Crespo, CABA de 80 m2 con 2 dormitorios, 1 baño, a .","Venta de PH en Villa Crespo con Patio. Nicolás Repetto 2166 PH planta baja al<br>fondo y con PATIO De acuerdo al nuevo código de planeamiento urbano se pueden<br>construir hasta 9 metros del altura. PB + 2 PISOS con TERRAZA Se trata de un PH<br>de 3 ambientes, compuesto por 2 dormitorios y un baño, Living comedor, cocina,<br>patio y baulera Sin expensas sobre la calle Nicolás Repetto. Ingresamos a la<br>propiedad por el living comedor, los 2 dormitorio con placar y ventilación al<br>patio con espacio al aire libre propio, un baño completo. La propiedad está<br>ubicada en una zona residencial de Villa Crespo, a 2 cuadras de Avenida Juan B<br>Justo y a 3 cuadras a la Av. San Martin. Se trata de una zona de casas bajas,<br>residencial y muy tranquila. Transporte Público Colectivo Colectivo: 105A, 105B,<br>140, 124B, 146A, 24A, 76, 99 + Tren: MITRE, SARMIENTO,URQUIZA Subte: B",PH,Venta,"Superficie 80m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 65m2, Antigüedad30 años",Terraza,"Gas, Luz",,,
478,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4059273,-34.5957602,Argentina,Capital Federal,Recoleta,4.0,3.0,3.0,142.0,142.0,,USD,,"Gral. Lucio Norberto Mansilla 2724 - Departamento en Venta en Barrio Norte, Recoleta, CABA de 142 m2 con 3 dormitorios, 3 baños, a .","Espectacular DEPARTAMENTO de 4 ambientes en la ZONA de BARRIO NORTE, en MANSILLA<br>2724, entre JEAN JAURES y QUIRNO COSTA, en PRIMER Piso. UBICACION - Propiedad<br>ubicada en CERCANIA A TODAS LAS AVENIDAS PRINCIPAL DEL BARRIO - A 50 metros de<br>ANCHORENA - A 200 metros de la AV. Santa Fe - A 200 metros de la AV. CORDOBA - A<br>200 metros de LA AV. PUEYRREDON - A 600 metros de la Av. CORRIENTES - SUBTES<br>LINEA D ESTACION PUEYRREDON - SUBTE LINEA H ESTACION SANTA FE METRAJES - 120m2<br>Cubiertos - 142m2 Totales - 14m2 Patio - 8m2 Balcon DEPARTAMENTO - 4 Ambientes -<br>3 Dormitorios - Dormitorio principal - Dormitorio secundario - Tercer dormitorio<br>en uso para ampliación de living comedor. - 2 baño completos + dependencia -<br>FRENTE - Balcon COMODO Y AMPLIO - Cocina grande con gas y con acceso al patio -<br>Lavadero y dependencia con baño propio conjunto a la cocina. - Doble circulación<br>COCHERA espacio guardacoches DE SOLO 6 AUTOS. (HAY DOS PROPIETARIOS QUE NO LA<br>USAN NUNCA) EXPENSAS 18,500 PESOS PRECIO:  Century 21 Todas las fotos<br>o propiedades que figuran en esta publicación se encuentran a cargo del<br>profesional matriculado Brian David Levi, matrícula C.U.C.I.C.B.A. 7924 por lo<br>tanto la intermediación y la conclusión de las operaciones serán llevadas<br>exclusivamente por él. Las reservas se toman exclusivamente en la inmobiliaria<br>con el matriculado C.U.C.I.C.B.A. 7924",Departamento,Venta,"Superficie 142m2, Ambientes 4, Baños 3, Dormitorios 3, Sup. Cubierta 124m2, Antigüedad40 años",Balcón,"Gas, Luz",,,
479,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.416825,-34.6316207,Argentina,Capital Federal,Boedo,4.0,2.0,3.0,73.72,73.72,,USD,,"Av. Garay  Al 3700 - PH en Venta en Boedo, CABA de 73.72 m2 con 2 dormitorios, 3 baños, a .","EXELENTE PH, CON QUINCHO SEMICUBIERTO Y TERRAZA.<br><br>Unidad con entrada independiente, distribuida con galería, cocina comedor (todo refaccionado a nuevo,) amplio living con baño, dormitorio en suit. Todo desarrollado en planta baja.<br><br>En el entrepiso cuenta con habitación de servicio o hoy una buena opción de espacio de home office.<br><br>En el primer piso los mas buscado en pandemia. GRAN TERRAZA, CON QUINCO SEMICUBIERTO; (el mismo cuenta con parrilla, cocina industrial, espacio para el lavarropa.<br><br>A solo 5 cuadras del Subte ""E"" y a 10 cuadras subte ""H"", Colectivos: 4, 8, 23, 31, 32, 41, 46, 53, 56, 57, 75, 86, 88, 91, 96, 97, 115, 127, 128, 134, 143, 160, 164, 181, 195<br><br>a pocas cuadras de bares, café y restoranes.<br><br><br><br><br>matricula CUCICBA 6644",PH,Venta,"Superficie 73.72m2, Ambientes 4, Baños 3, Dormitorios 2, Toilette 1, Sup. Cubierta 73.72m2, Antigüedad40 años, Cantidad de pisos 2","Patio, SUM, Aceptan Mascotas, Terraza","Gas, Luz",,,
480,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4625314,-34.6041931,Argentina,Capital Federal,Paternal,3.0,2.0,1.0,67.0,67.0,,USD,,"Almirante J. F. Segui 1971 - PH en Venta en Paternal, CABA de 67 m2 con 2 dormitorios, 1 baño, a .","Venta de PH al frente en planta baja muy buena ubicacion sin expensas, muy<br>luminoso. Ingresamos por el living con pisos de ceramica, tenemos un entrepiso<br>con una biblioteca y un dormitorio chico o escritorio. Continuamos por el hall<br>distribuidor e ingresamos a los 2 dormitorios y hacia la parte de atras donde<br>encontramos el baño completo y luego la cocina con ventana hacia el exterior y<br>el segundo dormitorio con placard y entrepiso que accesdemos por una escalera.<br>Hay un entrepiso que se sube por una escalera y tenemos una pequeña terraza<br>donde ingresa el sol con total claridad. Los dormitorios tienen placard, uno de<br>ellos con un entrepiso, y tienen ambos dormitorios piso de madera flotante.<br>Calefaccion en el living de estufa tiro balanceado. El PH tiene doble entrada.<br>Esta en una exelente ubicacion, a 1 cuadra de Avenida San Martin y 1 cuadra y<br>media de avenida Juan B justo donde se encuentra el metro bus. El banco frances<br>a 100 metros , el supermercado Coto a 5 cuadras, y la estacion de tren Paternal<br>a 6 cuadras, Mc Donald esta a 4 cuadras. Lineas de colectivos (166 - 34 - 109)<br>que llegan hasta Palermo. Medidas de los ambientes Living ( 4,82 x 4,09 ) Hall<br>Distribucion ( 2,32 x 3,65 ) Dormitorio ( 3,08 x 3,58 ) Dormitorio ( 3,90 x 3,57<br>) Baño........ ( 2,68 x 1,24 ) Cocina..... ( 2,18 x 2,01 ) Pasillo...... ( 0,93<br>x 2,79 ) Entrepiso..( 1,33 x 3,29 ) Entrepiso..( 2,07 x 3,29 ) Dormitorio o<br>Escritorio ( 2,05 x 3,08 ) Patio o Terraza ( 2,18 x 1,38 )",PH,Venta,"Superficie 67m2, Ambientes 3, Baños 1, Dormitorios 2, Sup. Cubierta 67m2, Antigüedad80 años",Terraza,"Gas, Luz",,,
481,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.4860329,-34.5522535,Argentina,Capital Federal,Saavedra,2.0,1.0,1.0,53.0,53.0,,USD,,"Estomba Al 4100 - Departamento en Venta en Saavedra, CABA de 53 m2 con 1 dormitorio, 1 baño, a .","Semipiso en Venta<br><br><br>2 ambientes con balcón vista abierta<br><br><br>super luminoso, silencioso, ventilado<br><br><br>cocina integrada<br><br><br>baño completo<br><br><br>pisos porcelanato, detalles de categoría<br><br><br>Pileta y Solarium<br><br><br>Consultas y Visitas , Gustavo <br><br><br>Transportes Cercanos<br><br>Colectivos: 29, 67, 71, 76, 110, 130<br><br>Trenes: Luis María Saavedra (MITRE)<br><br>Datos útiles<br><br>Barrio: Saavedra<br><br>Comuna: Comuna 12<br><br>Área Hospitalaria: HTAL. DR. PIROVANO<br><br>Comisaría Comunal: 12<br><br>Comisaría Vecinal: 12A<br><br>Distrito Escolar: Distrito Escolar XV<br><br>Código Postal: 1430<br><br><br>Corredor Matriculado: Gustavo Doctorovich, matrícula CUCICBA 6801<br><br>!!!!&nbsp;<br>La descripción del inmueble, expensas, impuestos, servicios y medidas han sido proporcionados por el propietario. Pueden no ajustarse a sus características y medidas reales y/o actuales. Los datos brindados pueden no estar actualizados a la hora de la visualización del aviso. Pueden existir inexactitudes, producto del paso del tiempo. Previo a la realización de cualquier operación, el interesado deberá verificar la veracidad de la información, requiriendo las copias necesarias de la documentación.",Departamento,Venta,"Superficie 53m2, Ambientes 2, Baños 1, Dormitorios 1, Sup. Cubierta 48m2, Antigüedad11 años, Cantidad de pisos 3","Aire Acondicionado, Aceptan Mascotas, Balcón",Luz,,,
482,Propiedad,2022-04-01,2022-04-01,2022-04-01,-58.5123184,-34.6307328,Argentina,Capital Federal,Villa Luro,3.0,1.0,1.0,67.0,67.0,,USD,,"Elpidio González 5600 - PH en Venta en Villa Luro, CABA de 67 m2 con 1 dormitorio, 1 baño, a .","Descripción básica:<br>- PH muy cómodo en el barrio de Villa Luro.<br>- La unidad se encuentra en la planta baja, emplazada sobre la calle Elpidio González al 5600.<br>- La unidad cuenta con PB, primer piso y segundo.<br>- En la PB ingresamos a un patio.<br>- Living comedor con amplios ventanales el cual brinda mucha luminosidad al interior.<br>- Cocina a gas con extractor de olores, mucho espacio de guardado (muebles de guardado), espacio para conectar lavarropas, bacha doble y ventanal que da al patio de la unidad.<br>- En el primer piso contamos con la habitación con ventana, aire acondicionado y placard empotrado.<br>- Baño completo con mampara.<br>- En el segundo piso cuenta con un sector de estudio que hoy en día es usado como habitación, la misma posee una gran ventana de techo lo cual hace luminoso el ambiente.<br>-Baulera <br><br>- NO SE ACEPTAN PERMUTAS<br><br>Superficies:<br>- Superficie Cubierta: 61 m2.<br>- Superficie descubierta: 6 m2<br>- Superficie total que tiene la unidad: 67m2.<br>- Total: 52 m2 por escritura. (adicionalmente tiene metros ganados con el el ultimo piso 15 m2)<br><br>Gastos:<br>- Expensas: SIN GASTOS DE EXPENSAS<br><br>Descripción del edificio:<br><br>- Silencioso y tranquilo al ser pocas unidades.<br>- Muy buena ubicación en el barrio de Villa Luro.<br>- Luminoso y ventilado en todos sus ambientes.<br><br><br>Entrega:<br>- Rápida entrega.<br>- Actualmente habitado.<br>- La documentación de la propiedad está en condiciones para la compraventa.<br><br>A metros de la Avenida Yrigoyen, Álvarez Jonte y a unas cuadras de la Avenida Juan B Justo que tiene parada del metrobus. Mucha oferta de negocios.<br><br>Numerosos medios de transporte:<br>Colectivos: 34, 47, 53, 57, 99, 106, 108, 166, 172, 195<br><br><br>“NO Accesible para personas con movilidad reducida - Ley 5.115 de la C.A.B.A.”<br><br>Datos del anunciante:<br>Todas las propiedades publicadas en el perfil de ****** se encuentran a cargo de un profesional matriculado. La intermediación y la conclusión de las operaciones vinculadas a la presente publicación serán realizadas exclusivamente por la firma:<br>LAMAC ****** PREMIUM S.A.U. (C.U.I.T. N° 33-71728445-9)<br>Corredora responsable: Carina Soledad Becchio<br>Matrícula: CUCICBA 5424”",PH,Venta,"Superficie 67m2, Ambientes 3, Baños 1, Dormitorios 1, Sup. Cubierta 62m2, Cantidad de pisos 1, Departamentos por piso 4, Orientación NE",,"Gas, Luz",,,
